id,code,zip_sat_code/id,name
res_colonia_zip_sat_code_20662,264,zip_sat_code_3672,Pueblo Nuevo
res_colonia_zip_sat_code_20663,264,zip_sat_code_4377,La Libertad
res_colonia_zip_sat_code_20664,264,zip_sat_code_10305,Cipreses
res_colonia_zip_sat_code_20665,264,zip_sat_code_13647,Las Tunas
res_colonia_zip_sat_code_20666,264,zip_sat_code_8136,Álvaro Obregón
res_colonia_zip_sat_code_20667,264,zip_sat_code_5650,Campo Sesenta
res_colonia_zip_sat_code_20668,264,zip_sat_code_30216,California
res_colonia_zip_sat_code_20669,264,zip_sat_code_35413,Puerta de Jalpa
res_colonia_zip_sat_code_20670,264,zip_sat_code_32124,Campo Morado
res_colonia_zip_sat_code_20671,264,zip_sat_code_38168,Álamo IMSS
res_colonia_zip_sat_code_20672,264,zip_sat_code_40642,Lomas de Guevara
res_colonia_zip_sat_code_20673,264,zip_sat_code_46086,Parque de San Mateo
res_colonia_zip_sat_code_20674,264,zip_sat_code_54035,Salvador Escalante
res_colonia_zip_sat_code_20675,264,zip_sat_code_56707,Palos Marías
res_colonia_zip_sat_code_20676,264,zip_sat_code_58392,San Francisco Texcalpa
res_colonia_zip_sat_code_20677,264,zip_sat_code_59235,Valle de la Urraca (El Cabildo)
res_colonia_zip_sat_code_20678,264,zip_sat_code_60262,Ferrocarrilero (Predio 21)
res_colonia_zip_sat_code_20679,264,zip_sat_code_64089,Santa Catarina Estetla
res_colonia_zip_sat_code_20680,264,zip_sat_code_68223,La Noria
res_colonia_zip_sat_code_20681,264,zip_sat_code_72038,Llano de La Rochera
res_colonia_zip_sat_code_20682,264,zip_sat_code_73350,Región 96
res_colonia_zip_sat_code_20683,264,zip_sat_code_77217,La Melada
res_colonia_zip_sat_code_20684,264,zip_sat_code_74224,Cedros
res_colonia_zip_sat_code_20685,264,zip_sat_code_74426,El Saucito
res_colonia_zip_sat_code_20686,264,zip_sat_code_82224,El Desecho 1a Secc
res_colonia_zip_sat_code_20687,264,zip_sat_code_83086,El Refugio
res_colonia_zip_sat_code_20688,264,zip_sat_code_86334,Benito Juárez
res_colonia_zip_sat_code_20689,264,zip_sat_code_87228,Acatlán
res_colonia_zip_sat_code_20690,264,zip_sat_code_93092,San José Tzal
res_colonia_zip_sat_code_20691,264,zip_sat_code_94383,Ojo de Agua de La Palma
res_colonia_zip_sat_code_20692,265,zip_sat_code_14590,Colinas de Tarango
res_colonia_zip_sat_code_20693,265,zip_sat_code_265,Vista del Sol 3a Sección
res_colonia_zip_sat_code_20694,265,zip_sat_code_1501,El Dorado
res_colonia_zip_sat_code_20695,265,zip_sat_code_13713,Agua de la Virgen
res_colonia_zip_sat_code_20696,265,zip_sat_code_8136,Viva Cárdenas
res_colonia_zip_sat_code_20697,265,zip_sat_code_5649,Campo Sesenta y Uno
res_colonia_zip_sat_code_20698,265,zip_sat_code_30216,20 de Noviembre II
res_colonia_zip_sat_code_20699,265,zip_sat_code_35420,El Toro
res_colonia_zip_sat_code_20700,265,zip_sat_code_32124,El Morro
res_colonia_zip_sat_code_20701,265,zip_sat_code_38168,Privadas la Hacienda
res_colonia_zip_sat_code_20702,265,zip_sat_code_40643,Italia
res_colonia_zip_sat_code_20703,265,zip_sat_code_46086,Parques Nacionales
res_colonia_zip_sat_code_20704,265,zip_sat_code_53873,La Giralda
res_colonia_zip_sat_code_20705,265,zip_sat_code_56704,Paso de la Higuera
res_colonia_zip_sat_code_20706,265,zip_sat_code_58372,Moctezuma
res_colonia_zip_sat_code_20707,265,zip_sat_code_59240,Casas Coloradas
res_colonia_zip_sat_code_20708,265,zip_sat_code_60272,15 de Mayo (Larralde)
res_colonia_zip_sat_code_20709,265,zip_sat_code_68223,Granjas Atoyac
res_colonia_zip_sat_code_20710,265,zip_sat_code_72042,San Isidro El Alto
res_colonia_zip_sat_code_20711,265,zip_sat_code_73351,Región 99
res_colonia_zip_sat_code_20712,265,zip_sat_code_77220,El Cascarón
res_colonia_zip_sat_code_20713,265,zip_sat_code_74013,Valle de Encino
res_colonia_zip_sat_code_20714,265,zip_sat_code_74419,La Colonia
res_colonia_zip_sat_code_20715,265,zip_sat_code_82224,El Desecho 2a Secc
res_colonia_zip_sat_code_20716,265,zip_sat_code_83089,Loma Alta (Ejido)
res_colonia_zip_sat_code_20717,265,zip_sat_code_87238,Tepetlan
res_colonia_zip_sat_code_20718,265,zip_sat_code_93083,Sitpach
res_colonia_zip_sat_code_20719,265,zip_sat_code_94384,Bellavista
res_colonia_zip_sat_code_20720,266,zip_sat_code_266,Ojo de Agua INFONAVIT
res_colonia_zip_sat_code_20721,266,zip_sat_code_1501,Rancho Viejo
res_colonia_zip_sat_code_20722,266,zip_sat_code_3678,Pioneros
res_colonia_zip_sat_code_20723,266,zip_sat_code_10305,Los Tulipanes
res_colonia_zip_sat_code_20724,266,zip_sat_code_13679,Ixtlahuácan
res_colonia_zip_sat_code_20725,266,zip_sat_code_8137,Berriozabal Centro
res_colonia_zip_sat_code_20726,266,zip_sat_code_5649,Campo Treinta y Cinco (El Saucito)
res_colonia_zip_sat_code_20727,266,zip_sat_code_35416,Jalpa de Cánovas
res_colonia_zip_sat_code_20728,266,zip_sat_code_32124,La Reforma
res_colonia_zip_sat_code_20729,266,zip_sat_code_38168,11 de Julio 1a Sección
res_colonia_zip_sat_code_20730,266,zip_sat_code_46086,Protinbos
res_colonia_zip_sat_code_20731,266,zip_sat_code_54036,Congreso Constituyente de Michoacán
res_colonia_zip_sat_code_20732,266,zip_sat_code_56703,Paso de Noria
res_colonia_zip_sat_code_20733,266,zip_sat_code_58407,Pueblo Viejo
res_colonia_zip_sat_code_20734,266,zip_sat_code_59244,El Zapote
res_colonia_zip_sat_code_20735,266,zip_sat_code_60282,Mitras Centro
res_colonia_zip_sat_code_20736,266,zip_sat_code_64090,Santiago Tlazoyaltepec
res_colonia_zip_sat_code_20737,266,zip_sat_code_68223,Gustavo Díaz Ordaz
res_colonia_zip_sat_code_20738,266,zip_sat_code_72043,El Pie
res_colonia_zip_sat_code_20739,266,zip_sat_code_73352,Región 98
res_colonia_zip_sat_code_20740,266,zip_sat_code_77243,Jarillas de Gómez
res_colonia_zip_sat_code_20741,266,zip_sat_code_74146,Bachimeto
res_colonia_zip_sat_code_20742,266,zip_sat_code_74199,Los Brasiles
res_colonia_zip_sat_code_20743,266,zip_sat_code_74396,El Mezquite
res_colonia_zip_sat_code_20744,266,zip_sat_code_82225,El Puente
res_colonia_zip_sat_code_20745,266,zip_sat_code_83092,San Juan y el Ranchito
res_colonia_zip_sat_code_20746,266,zip_sat_code_87242,Tepetates
res_colonia_zip_sat_code_20747,266,zip_sat_code_93092,Tahdzibichén
res_colonia_zip_sat_code_20748,266,zip_sat_code_94384,El Salero
res_colonia_zip_sat_code_20749,267,zip_sat_code_14598,Arcos Centenario
res_colonia_zip_sat_code_20750,267,zip_sat_code_1501,Valle de las Palmas
res_colonia_zip_sat_code_20751,267,zip_sat_code_3679,La Esperanza
res_colonia_zip_sat_code_20752,267,zip_sat_code_10306,La Aurora
res_colonia_zip_sat_code_20753,267,zip_sat_code_13709,Zinacamitlán (Los Chicos)
res_colonia_zip_sat_code_20754,267,zip_sat_code_8137,Ignacio Zaragoza
res_colonia_zip_sat_code_20755,267,zip_sat_code_5649,El Peñol
res_colonia_zip_sat_code_20756,267,zip_sat_code_30218,Ampliación 20 de Noviembre
res_colonia_zip_sat_code_20757,267,zip_sat_code_35413,Guadalupe de Jalpa
res_colonia_zip_sat_code_20758,267,zip_sat_code_32124,Tlacotenco
res_colonia_zip_sat_code_20759,267,zip_sat_code_40644,Secretaria de Relaciones Exteriores
res_colonia_zip_sat_code_20760,267,zip_sat_code_46086,Rincón del Parque
res_colonia_zip_sat_code_20761,267,zip_sat_code_54036,Constituyentes de Querétaro
res_colonia_zip_sat_code_20762,267,zip_sat_code_56704,Paso del Naranjo
res_colonia_zip_sat_code_20763,267,zip_sat_code_58399,Temixco Centro
res_colonia_zip_sat_code_20764,267,zip_sat_code_59240,Piedra Ancha
res_colonia_zip_sat_code_20765,267,zip_sat_code_60282,Tijerina
res_colonia_zip_sat_code_20766,267,zip_sat_code_64091,El Gachupin
res_colonia_zip_sat_code_20767,267,zip_sat_code_68223,Los Volcanes
res_colonia_zip_sat_code_20768,267,zip_sat_code_72043,Tlacote El Alto
res_colonia_zip_sat_code_20769,267,zip_sat_code_73353,Región 102
res_colonia_zip_sat_code_20770,267,zip_sat_code_77217,Zamorilla
res_colonia_zip_sat_code_20771,267,zip_sat_code_73841,Colinas de la Rivera Segunda Sección
res_colonia_zip_sat_code_20772,267,zip_sat_code_74146,Ciudad de los Niños
res_colonia_zip_sat_code_20773,267,zip_sat_code_74441,La Soledad
res_colonia_zip_sat_code_20774,267,zip_sat_code_82225,Guiral y Gonzalez 1a Secc
res_colonia_zip_sat_code_20775,267,zip_sat_code_83093,Santa Librada
res_colonia_zip_sat_code_20776,267,zip_sat_code_86325,La Preciosa
res_colonia_zip_sat_code_20777,267,zip_sat_code_87243,Enríquez
res_colonia_zip_sat_code_20778,267,zip_sat_code_93092,San Antonio Tzacalá
res_colonia_zip_sat_code_20779,267,zip_sat_code_94384,Margaritas
res_colonia_zip_sat_code_20780,268,zip_sat_code_14599,La Martinica
res_colonia_zip_sat_code_20781,268,zip_sat_code_267,Jardines del Sol
res_colonia_zip_sat_code_20782,268,zip_sat_code_1506,Luis Echeverría Álvarez
res_colonia_zip_sat_code_20783,268,zip_sat_code_3680,Plano Oriente
res_colonia_zip_sat_code_20784,268,zip_sat_code_10306,Los Manantiales
res_colonia_zip_sat_code_20785,268,zip_sat_code_13714,Las Conchas
res_colonia_zip_sat_code_20786,268,zip_sat_code_5649,Sainapuchi (La Garita)
res_colonia_zip_sat_code_20787,268,zip_sat_code_30218,20 de Noviembre Fundo Legal
res_colonia_zip_sat_code_20788,268,zip_sat_code_35416,San Andrés (San Andrés de Jalpa)
res_colonia_zip_sat_code_20789,268,zip_sat_code_32124,Verde Rico
res_colonia_zip_sat_code_20790,268,zip_sat_code_38059,Progreso
res_colonia_zip_sat_code_20791,268,zip_sat_code_40645,Aldrete
res_colonia_zip_sat_code_20792,268,zip_sat_code_54036,Diego Rivera
res_colonia_zip_sat_code_20793,268,zip_sat_code_56701,Perrícola
res_colonia_zip_sat_code_20794,268,zip_sat_code_59240,Sayulilla
res_colonia_zip_sat_code_20795,268,zip_sat_code_60810,Residencial Amura
res_colonia_zip_sat_code_20796,268,zip_sat_code_64092,Tlalixtac de Cabrera
res_colonia_zip_sat_code_20797,268,zip_sat_code_68223,Nueva del Carmen
res_colonia_zip_sat_code_20798,268,zip_sat_code_72043,El Nabo
res_colonia_zip_sat_code_20799,268,zip_sat_code_73354,Región 103
res_colonia_zip_sat_code_20800,268,zip_sat_code_77217,Macarenos
res_colonia_zip_sat_code_20801,268,zip_sat_code_73835,Hacienda los Huertos Sección Bosques de la Colina
res_colonia_zip_sat_code_20802,268,zip_sat_code_74146,El Bledal
res_colonia_zip_sat_code_20803,268,zip_sat_code_74456,Las Cuevitas
res_colonia_zip_sat_code_20804,268,zip_sat_code_82218,Huimanguillo Centro
res_colonia_zip_sat_code_20805,268,zip_sat_code_87243,Totoyac
res_colonia_zip_sat_code_20806,268,zip_sat_code_93079,Xcanatún
res_colonia_zip_sat_code_20807,268,zip_sat_code_94384,San Jose de la Piedrera
res_colonia_zip_sat_code_20808,269,zip_sat_code_14599,Rinconada de Tarango
res_colonia_zip_sat_code_20809,269,zip_sat_code_267,La Cruz
res_colonia_zip_sat_code_20810,269,zip_sat_code_1507,El Encinal
res_colonia_zip_sat_code_20811,269,zip_sat_code_3682,Real
res_colonia_zip_sat_code_20812,269,zip_sat_code_13682,Jiliotupa
res_colonia_zip_sat_code_20813,269,zip_sat_code_8140,Efraín A Gutiérrez
res_colonia_zip_sat_code_20814,269,zip_sat_code_5647,Barrio de Félix de Abajo
res_colonia_zip_sat_code_20815,269,zip_sat_code_30219,Joyas del Valle
res_colonia_zip_sat_code_20816,269,zip_sat_code_35416,Rancho Seco
res_colonia_zip_sat_code_20817,269,zip_sat_code_32125,El Ahuejote
res_colonia_zip_sat_code_20818,269,zip_sat_code_38059,Rinconada de Santiago
res_colonia_zip_sat_code_20819,269,zip_sat_code_46086,San Mateo Oxtotitlán
res_colonia_zip_sat_code_20820,269,zip_sat_code_54036,Joaquín Amaro
res_colonia_zip_sat_code_20821,269,zip_sat_code_56711,Playa de la Mula
res_colonia_zip_sat_code_20822,269,zip_sat_code_58407,Morelos
res_colonia_zip_sat_code_20823,269,zip_sat_code_59241,Buenavista (Las Paredes)
res_colonia_zip_sat_code_20824,269,zip_sat_code_60812,Santa Isabel
res_colonia_zip_sat_code_20825,269,zip_sat_code_64096,Pueblo Nuevo
res_colonia_zip_sat_code_20826,269,zip_sat_code_72043,Santa María del Zapote
res_colonia_zip_sat_code_20827,269,zip_sat_code_77221,Tepozán
res_colonia_zip_sat_code_20828,269,zip_sat_code_74146,El Patagón
res_colonia_zip_sat_code_20829,269,zip_sat_code_74270,Santa Rita (Tableta)
res_colonia_zip_sat_code_20830,269,zip_sat_code_74452,Agujas
res_colonia_zip_sat_code_20831,269,zip_sat_code_79266,Residencias
res_colonia_zip_sat_code_20832,269,zip_sat_code_82224,Libertad
res_colonia_zip_sat_code_20833,269,zip_sat_code_83096,El Olivo
res_colonia_zip_sat_code_20834,269,zip_sat_code_86325,San Francisco Yancuitlalpan
res_colonia_zip_sat_code_20835,269,zip_sat_code_87244,Alto de Tío Diego
res_colonia_zip_sat_code_20836,269,zip_sat_code_93079,Dzidzilché
res_colonia_zip_sat_code_20837,269,zip_sat_code_94385,Campo Bravo
res_colonia_zip_sat_code_20838,270,zip_sat_code_14600,Lomas de Tarango
res_colonia_zip_sat_code_20839,270,zip_sat_code_267,Misión de Santa Fe
res_colonia_zip_sat_code_20840,270,zip_sat_code_1511,La Rumorosa
res_colonia_zip_sat_code_20841,270,zip_sat_code_3692,San Martín
res_colonia_zip_sat_code_20842,270,zip_sat_code_4313,Ignacio Gutiérrez
res_colonia_zip_sat_code_20843,270,zip_sat_code_10308,De Peña
res_colonia_zip_sat_code_20844,270,zip_sat_code_13683,Las Trancas
res_colonia_zip_sat_code_20845,270,zip_sat_code_8143,Las Maravillas
res_colonia_zip_sat_code_20846,270,zip_sat_code_5648,La Despedida
res_colonia_zip_sat_code_20847,270,zip_sat_code_30219,Las Alamedas MT
res_colonia_zip_sat_code_20848,270,zip_sat_code_35417,La Trinidad
res_colonia_zip_sat_code_20849,270,zip_sat_code_32125,Puerto del Varal
res_colonia_zip_sat_code_20850,270,zip_sat_code_38168,Taxistas
res_colonia_zip_sat_code_20851,270,zip_sat_code_40645,Colinas de San Javier
res_colonia_zip_sat_code_20852,270,zip_sat_code_46096,Cultural
res_colonia_zip_sat_code_20853,270,zip_sat_code_54036,Julián Bonavit
res_colonia_zip_sat_code_20854,270,zip_sat_code_56705,Playa del Limón
res_colonia_zip_sat_code_20855,270,zip_sat_code_58403,Burgos
res_colonia_zip_sat_code_20856,270,zip_sat_code_59241,Los Sandovales
res_colonia_zip_sat_code_20857,270,zip_sat_code_68233,Chula Vista
res_colonia_zip_sat_code_20858,270,zip_sat_code_72044,Punta Juriquilla
res_colonia_zip_sat_code_20859,270,zip_sat_code_73375,Alfredo V Bonfil
res_colonia_zip_sat_code_20860,270,zip_sat_code_77220,La Huaracha
res_colonia_zip_sat_code_20861,270,zip_sat_code_74146,Monte Largo
res_colonia_zip_sat_code_20862,270,zip_sat_code_74280,La Constancia
res_colonia_zip_sat_code_20863,270,zip_sat_code_74455,Los Cocos
res_colonia_zip_sat_code_20864,270,zip_sat_code_79267,Comercial
res_colonia_zip_sat_code_20865,270,zip_sat_code_82224,Los Naranjos 1a Secc
res_colonia_zip_sat_code_20866,270,zip_sat_code_83097,La Presa
res_colonia_zip_sat_code_20867,270,zip_sat_code_86325,San José
res_colonia_zip_sat_code_20868,270,zip_sat_code_87248,Juchique de Ferrer
res_colonia_zip_sat_code_20869,270,zip_sat_code_93079,Sierra Papacal
res_colonia_zip_sat_code_20870,270,zip_sat_code_94385,Del Carmen
res_colonia_zip_sat_code_20871,271,zip_sat_code_14610,Lomas de Puerta Grande
res_colonia_zip_sat_code_20872,271,zip_sat_code_267,Vista del Sol 1a Sección
res_colonia_zip_sat_code_20873,271,zip_sat_code_1512,Jacume
res_colonia_zip_sat_code_20874,271,zip_sat_code_3697,Roberto Esperon
res_colonia_zip_sat_code_20875,271,zip_sat_code_4316,General Abelardo L Rodriguez (el Jobal)
res_colonia_zip_sat_code_20876,271,zip_sat_code_10308,El Derramadero
res_colonia_zip_sat_code_20877,271,zip_sat_code_13713,El Camichín (Veintiséis de Julio)
res_colonia_zip_sat_code_20878,271,zip_sat_code_8156,Tuxtla Gutiérrez (Francisco Sarabia)
res_colonia_zip_sat_code_20879,271,zip_sat_code_5648,San Agustín de Piñones
res_colonia_zip_sat_code_20880,271,zip_sat_code_30219,La Noria
res_colonia_zip_sat_code_20881,271,zip_sat_code_35417,El Cócono
res_colonia_zip_sat_code_20882,271,zip_sat_code_32125,Zompantle
res_colonia_zip_sat_code_20883,271,zip_sat_code_40645,Los Colomos
res_colonia_zip_sat_code_20884,271,zip_sat_code_46096,Del Deporte
res_colonia_zip_sat_code_20885,271,zip_sat_code_54036,Martín Castrejón
res_colonia_zip_sat_code_20886,271,zip_sat_code_56694,Pueblo Nuevo
res_colonia_zip_sat_code_20887,271,zip_sat_code_58407,Pilcaya
res_colonia_zip_sat_code_20888,271,zip_sat_code_59245,Amado Nervo
res_colonia_zip_sat_code_20889,271,zip_sat_code_60292,Obrerista
res_colonia_zip_sat_code_20890,271,zip_sat_code_68233,Gabriel Pastor 1a Sección
res_colonia_zip_sat_code_20891,271,zip_sat_code_77220,Palomas
res_colonia_zip_sat_code_20892,271,zip_sat_code_74132,Tecolotes
res_colonia_zip_sat_code_20893,271,zip_sat_code_74147,Baricueto 2
res_colonia_zip_sat_code_20894,271,zip_sat_code_74423,El Naranjo de los Salomones
res_colonia_zip_sat_code_20895,271,zip_sat_code_82220,Mecatepec
res_colonia_zip_sat_code_20896,271,zip_sat_code_83098,Aquiles Serdán
res_colonia_zip_sat_code_20897,271,zip_sat_code_86326,Ignacio Zaragoza
res_colonia_zip_sat_code_20898,271,zip_sat_code_87248,Laguna de Farfán
res_colonia_zip_sat_code_20899,271,zip_sat_code_93080,Cosgaya
res_colonia_zip_sat_code_20900,271,zip_sat_code_94385,Francisco García Salinas
res_colonia_zip_sat_code_20901,272,zip_sat_code_1518,San Francisco
res_colonia_zip_sat_code_20902,272,zip_sat_code_3698,El Agricultor INDECO
res_colonia_zip_sat_code_20903,272,zip_sat_code_4367,La Esperanza
res_colonia_zip_sat_code_20904,272,zip_sat_code_10308,Hedionda Grande
res_colonia_zip_sat_code_20905,272,zip_sat_code_8153,Galeana
res_colonia_zip_sat_code_20906,272,zip_sat_code_5647,Sandoval
res_colonia_zip_sat_code_20907,272,zip_sat_code_30219,San Gabriel
res_colonia_zip_sat_code_20908,272,zip_sat_code_35417,Carrizo de Rubios
res_colonia_zip_sat_code_20909,272,zip_sat_code_32126,El Frió
res_colonia_zip_sat_code_20910,272,zip_sat_code_38168,Villas del Álamo
res_colonia_zip_sat_code_20911,272,zip_sat_code_46096,Guadalupe San Buenaventura
res_colonia_zip_sat_code_20912,272,zip_sat_code_54167,Paseo de las Aves
res_colonia_zip_sat_code_20913,272,zip_sat_code_56704,Pueblo Viejo
res_colonia_zip_sat_code_20914,272,zip_sat_code_58402,Lomas de Guadalupe
res_colonia_zip_sat_code_20915,272,zip_sat_code_59245,La Guásima
res_colonia_zip_sat_code_20916,272,zip_sat_code_60302,Talleres
res_colonia_zip_sat_code_20917,272,zip_sat_code_64107,San Jacinto Amilpas
res_colonia_zip_sat_code_20918,272,zip_sat_code_68233,Insurgentes Chulavista
res_colonia_zip_sat_code_20919,272,zip_sat_code_72043,Tlacote el Bajo
res_colonia_zip_sat_code_20920,272,zip_sat_code_73384,Cancún (Internacional de Cancún)
res_colonia_zip_sat_code_20921,272,zip_sat_code_77224,González
res_colonia_zip_sat_code_20922,272,zip_sat_code_74147,La Vuelta Del Cerro
res_colonia_zip_sat_code_20923,272,zip_sat_code_74246,Prados del Sol
res_colonia_zip_sat_code_20924,272,zip_sat_code_74390,La Coronilla
res_colonia_zip_sat_code_20925,272,zip_sat_code_82220,Monte de Oro 1a Sección
res_colonia_zip_sat_code_20926,272,zip_sat_code_83119,Matamoros Centro
res_colonia_zip_sat_code_20927,272,zip_sat_code_86326,Nuevos Horizontes
res_colonia_zip_sat_code_20928,272,zip_sat_code_87249,La Esperanza
res_colonia_zip_sat_code_20929,272,zip_sat_code_93081,Xcunyá
res_colonia_zip_sat_code_20930,272,zip_sat_code_94385,Jardines Del Carmen
res_colonia_zip_sat_code_20931,273,zip_sat_code_14610,Puerta Grande
res_colonia_zip_sat_code_20932,273,zip_sat_code_268,S.T.E.M.A.
res_colonia_zip_sat_code_20933,273,zip_sat_code_1521,La Puerta
res_colonia_zip_sat_code_20934,273,zip_sat_code_3698,Cecilia Madrid
res_colonia_zip_sat_code_20935,273,zip_sat_code_4367,Kilómetro Setenta y Cuatro
res_colonia_zip_sat_code_20936,273,zip_sat_code_10308,Providencia
res_colonia_zip_sat_code_20937,273,zip_sat_code_8147,Ocozocoautla de Espinosa Centro
res_colonia_zip_sat_code_20938,273,zip_sat_code_5647,Noria de Aldana
res_colonia_zip_sat_code_20939,273,zip_sat_code_30219,Villas del Sol
res_colonia_zip_sat_code_20940,273,zip_sat_code_35423,Guadalupe del Mezquitillo
res_colonia_zip_sat_code_20941,273,zip_sat_code_32127,Durazno San Vicente
res_colonia_zip_sat_code_20942,273,zip_sat_code_38170,SAHOP Chacón
res_colonia_zip_sat_code_20943,273,zip_sat_code_46096,Plazas de San Buenaventura
res_colonia_zip_sat_code_20944,273,zip_sat_code_54036,Salvador Alcaraz Romero
res_colonia_zip_sat_code_20945,273,zip_sat_code_56713,Punta del Agua
res_colonia_zip_sat_code_20946,273,zip_sat_code_58418,Cuernavaca (Mariano Matamoros)
res_colonia_zip_sat_code_20947,273,zip_sat_code_59240,Llano de la Cruz
res_colonia_zip_sat_code_20948,273,zip_sat_code_60310,10 de Marzo
res_colonia_zip_sat_code_20949,273,zip_sat_code_64109,San Andres Huayapam
res_colonia_zip_sat_code_20950,273,zip_sat_code_72051,San Pedrito el Alto
res_colonia_zip_sat_code_20951,273,zip_sat_code_77223,Estación Pinto
res_colonia_zip_sat_code_20952,273,zip_sat_code_74116,Insurgentes
res_colonia_zip_sat_code_20953,273,zip_sat_code_74147,Las Trancas
res_colonia_zip_sat_code_20954,273,zip_sat_code_74390,Los Brasiles
res_colonia_zip_sat_code_20955,273,zip_sat_code_82220,Ocuapan
res_colonia_zip_sat_code_20956,273,zip_sat_code_83129,Esperanza
res_colonia_zip_sat_code_20957,273,zip_sat_code_86326,Emiliano Zapata
res_colonia_zip_sat_code_20958,273,zip_sat_code_93082,Cholul
res_colonia_zip_sat_code_20959,273,zip_sat_code_94385,Las Arboledas
res_colonia_zip_sat_code_20960,274,zip_sat_code_268,Jardines de La Convención
res_colonia_zip_sat_code_20961,274,zip_sat_code_3699,Magisterial
res_colonia_zip_sat_code_20962,274,zip_sat_code_4313,Oxcabal
res_colonia_zip_sat_code_20963,274,zip_sat_code_10308,Rancho Nuevo
res_colonia_zip_sat_code_20964,274,zip_sat_code_13684,La Presa (Barranca del Rebozo)
res_colonia_zip_sat_code_20965,274,zip_sat_code_8154,Villahermosa
res_colonia_zip_sat_code_20966,274,zip_sat_code_5654,Centro Santa Eulalia
res_colonia_zip_sat_code_20967,274,zip_sat_code_30220,La Hacienda
res_colonia_zip_sat_code_20968,274,zip_sat_code_35423,Jesús del Monte
res_colonia_zip_sat_code_20969,274,zip_sat_code_32127,La Primavera
res_colonia_zip_sat_code_20970,274,zip_sat_code_38170,DINA-SEDENA Chacón
res_colonia_zip_sat_code_20971,274,zip_sat_code_40645,Villa de los Colomos
res_colonia_zip_sat_code_20972,274,zip_sat_code_46096,San Buenaventura
res_colonia_zip_sat_code_20973,274,zip_sat_code_54036,Veinte de Noviembre
res_colonia_zip_sat_code_20974,274,zip_sat_code_56690,Alegre
res_colonia_zip_sat_code_20975,274,zip_sat_code_58402,Alta Palmira
res_colonia_zip_sat_code_20976,274,zip_sat_code_59249,San Francisco
res_colonia_zip_sat_code_20977,274,zip_sat_code_60311,Rubén Jaramillo
res_colonia_zip_sat_code_20978,274,zip_sat_code_64112,San Agustin Yatareni
res_colonia_zip_sat_code_20979,274,zip_sat_code_68237,Alpha 2
res_colonia_zip_sat_code_20980,274,zip_sat_code_73415,Cozumel Centro
res_colonia_zip_sat_code_20981,274,zip_sat_code_77227,Los Urbanos
res_colonia_zip_sat_code_20982,274,zip_sat_code_74119,Estación Vitaruto
res_colonia_zip_sat_code_20983,274,zip_sat_code_74148,Los Pochotes
res_colonia_zip_sat_code_20984,274,zip_sat_code_74360,Boca de Arroyo
res_colonia_zip_sat_code_20985,274,zip_sat_code_82227,Otra Banda 2a Secc
res_colonia_zip_sat_code_20986,274,zip_sat_code_83129,Reforma
res_colonia_zip_sat_code_20987,274,zip_sat_code_87253,Xihuitlan
res_colonia_zip_sat_code_20988,274,zip_sat_code_93086,Cordemex
res_colonia_zip_sat_code_20989,274,zip_sat_code_94385,SNTAS
res_colonia_zip_sat_code_20990,275,zip_sat_code_14620,Herón Proal
res_colonia_zip_sat_code_20991,275,zip_sat_code_268,Ojo de Agua FOVISSSTE 1a Sección
res_colonia_zip_sat_code_20992,275,zip_sat_code_1561,Carmen Serdán
res_colonia_zip_sat_code_20993,275,zip_sat_code_3702,Ciudad Insurgentes
res_colonia_zip_sat_code_20994,275,zip_sat_code_4421,5 de Febrero
res_colonia_zip_sat_code_20995,275,zip_sat_code_10308,San Juan de La Vaquería
res_colonia_zip_sat_code_20996,275,zip_sat_code_13709,Chamila
res_colonia_zip_sat_code_20997,275,zip_sat_code_8155,Amador Hernandez
res_colonia_zip_sat_code_20998,275,zip_sat_code_5654,San Guillermo (Santa Elena)
res_colonia_zip_sat_code_20999,275,zip_sat_code_35423,San Cristóbal
res_colonia_zip_sat_code_21000,275,zip_sat_code_32128,Las Margaritas
res_colonia_zip_sat_code_21001,275,zip_sat_code_38170,PRI Chacón
res_colonia_zip_sat_code_21002,275,zip_sat_code_54036,Ampliación Veinte de Noviembre
res_colonia_zip_sat_code_21003,275,zip_sat_code_56701,Clara
res_colonia_zip_sat_code_21004,275,zip_sat_code_58402,Las Ánimas
res_colonia_zip_sat_code_21005,275,zip_sat_code_59249,El Resbalón
res_colonia_zip_sat_code_21006,275,zip_sat_code_60312,Sarabia
res_colonia_zip_sat_code_21007,275,zip_sat_code_64115,Santo Domingo Tomaltepec
res_colonia_zip_sat_code_21008,275,zip_sat_code_68238,Gabriel Pastor 2a Sección
res_colonia_zip_sat_code_21009,275,zip_sat_code_72048,Santo Niño de Praga
res_colonia_zip_sat_code_21010,275,zip_sat_code_77227,La Mantequilla
res_colonia_zip_sat_code_21011,275,zip_sat_code_74116,Loma de los Huizaches
res_colonia_zip_sat_code_21012,275,zip_sat_code_74146,Bachoco
res_colonia_zip_sat_code_21013,275,zip_sat_code_74499,Yesqueros
res_colonia_zip_sat_code_21014,275,zip_sat_code_82250,Paso de La Mina
res_colonia_zip_sat_code_21015,275,zip_sat_code_87254,El Porvenir
res_colonia_zip_sat_code_21016,275,zip_sat_code_93087,Oncán
res_colonia_zip_sat_code_21017,275,zip_sat_code_94385,Villas Del Carmen
res_colonia_zip_sat_code_21018,276,zip_sat_code_14625,Ponciano Arriaga
